book_id,genre
1759,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Detective', 'Mystery Thriller', 'Suspense']"
1760,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Detective', 'British Literature']"
1761,"['Mystery', 'Historical Fiction', 'Fiction', 'Historical', 'Historical Mystery', 'Crime', 'Mystery Thriller']"
1762,"['Fiction', 'Canada', 'Contemporary', 'Canadian Literature', 'Humor', 'Novels', 'Literary Fiction']"
1763,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Adventure', 'Middle Grade']"
1764,"['Mystery', 'Fiction', 'Crime', 'Audiobook', 'Mystery Thriller', 'Thriller', 'Detective']"
1765,"['Humor', 'Business', 'Nonfiction', 'Comics', 'Comedy', 'Graphic Novels', 'Management']"
1766,"['Mystery', 'Crime', 'Fiction', 'Thriller', 'Mystery Thriller', 'Audiobook', 'Detective']"
1767,"['Fiction', 'Humor', 'Audiobook', 'Short Stories', 'Mystery', 'British Literature', 'Comedy']"
1768,"['Poetry', 'Classics', 'Mythology', 'Fiction', 'Literature', 'Ancient History', '20th Century']"
1769,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Detective', 'Noir']"
1770,"['Mystery', 'Fiction', 'Cozy Mystery', 'Cats', 'Animals', 'Audiobook', 'Crime']"
1771,"['Humor', 'Nonfiction', 'Short Stories', 'Memoir', 'Essays', 'Christmas', 'Audiobook']"
1772,"['Science Fiction', 'Space Opera', 'Fiction', 'Military Fiction', 'Space', 'Science Fiction Fantasy', 'Fantasy']"
1773,"['Biography', 'History', 'Nonfiction', 'Politics', 'Biography Memoir', 'War', 'Philosophy']"
1774,"['Nonfiction', 'Literary Criticism', 'Philosophy', 'Theory', 'Literature', 'Criticism', 'Academic']"
1775,"['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Young Adult', 'Humor', 'Adventure']"
1776,"['Nonfiction', 'Short Stories', 'Self Help', 'Inspirational', 'Teen', 'Childrens', 'Essays']"
1777,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Classics', 'Space', 'Fantasy', 'Adventure']"
1778,"['Romance', 'Contemporary', 'Romantic Suspense', 'Contemporary Romance', 'Mystery', 'Suspense', 'Fiction']"
1779,"['Thriller', 'Mystery', 'Horror', 'Fiction', 'Mystery Thriller', 'Suspense', 'Science Fiction']"
1780,"['Romance', 'Time Travel', 'Historical Romance', 'Romantic Suspense', 'Historical', 'Paranormal', 'Paranormal Romance']"
1781,"['Historical Fiction', 'Fiction', 'Historical', 'Egypt', 'Romance', 'Africa', 'Adult']"
1782,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Young Adult Fantasy', 'Middle Grade', 'Childrens']"
1783,"['Nonfiction', 'Memoir', 'Biography', 'Biography Memoir', 'Autobiography', 'France', 'Medicine']"
1784,"['Humor', 'Nonfiction', 'Music', 'Essays', 'Comedy', 'Adult', 'Pop Culture']"
1785,"['Nonfiction', 'Writing', 'Essays', 'Literature', 'Literary Criticism', 'Books About Books', 'Latin American']"
1786,"['Nonfiction', 'Medicine', 'Anthropology', 'Medical', 'Science', 'History', 'Memoir']"
1787,"['Fiction', 'Mystery', 'Thriller', 'Suspense', 'Mystery Thriller', 'Crime', 'Detective']"
1788,"['Philosophy', 'Nonfiction', 'Essays', 'Linguistics', 'Language', 'Semiotics', 'Psychology']"
1789,"['Romance', 'Historical Romance', 'Historical', 'Historical Fiction', 'Mystery', 'Fiction', 'Regency']"
1790,"['History', 'Nonfiction', 'Biography', 'Feminism', 'Womens', 'Medieval', 'Historical']"
1791,"['Nonfiction', 'Memoir', 'Biography', 'Race', 'African American', 'Biography Memoir', 'School']"
1792,"['Picture Books', 'Childrens', 'Fairy Tales', 'Fantasy', 'Fiction', 'Classics', 'Folklore']"
1793,"['Nonfiction', 'Biography', 'Memoir', 'Autobiography', 'Humor', 'Biography Memoir', 'LGBT']"
1794,"['Mystery', 'Fiction', 'Crime', 'British Literature', 'Detective', 'Mystery Thriller', 'Thriller']"
1795,"['Mystery', 'Crime', 'Fiction', 'British Literature', 'Mystery Thriller', 'Detective', 'Thriller']"
1796,"['Mystery', 'Crime', 'Fiction', 'Thriller', 'Sweden', 'Scandinavian Literature', 'Detective']"
1797,[]
1798,"['Mystery', 'Fiction', 'Cozy Mystery', 'Culinary', 'Mystery Thriller', 'Food', 'Cooking']"
1799,"['Mystery', 'Romance', 'Crime', 'Romantic Suspense', 'Fiction', 'Futuristic', 'Suspense']"
1800,"['Fantasy', 'Fiction', 'Young Adult', 'Magic', 'Childrens', 'Middle Grade', 'Audiobook']"
1801,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Adult', 'Adventure']"
1802,"['Young Adult', 'Fiction', 'Middle Grade', 'Childrens', 'Classics', 'School', 'Realistic Fiction']"
1803,"['Fiction', 'Historical Fiction', 'Africa', 'Classics', 'Literary Fiction', 'Historical', 'Literature']"
1804,"['Fantasy', 'Fiction', 'Young Adult', 'Adventure', 'Audiobook', 'Magic', 'Science Fiction Fantasy']"
1805,"['Fiction', 'Contemporary', 'Humor', 'Novels', 'British Literature', 'Comedy', 'Adult']"
1806,"['Mystery', 'Fiction', 'Africa', 'Crime', 'Mystery Thriller', 'Botswana', 'Detective']"
1807,"['Fiction', 'Historical Fiction', 'Contemporary', 'Literary Fiction', 'LGBT', 'Novels', 'Classics']"
1808,"['Fiction', 'Romance', 'Magical Realism', 'France', 'Fantasy', 'Contemporary', 'Historical Fiction']"
1809,"['Fantasy', 'Fiction', 'Humor', 'Vampires', 'Comedy', 'Science Fiction Fantasy', 'Witches']"
1810,"['Horror', 'Fiction', 'Thriller', 'Mystery', 'Fantasy', 'Paranormal', 'Suspense']"
1811,"['Fiction', 'Contemporary', 'Literary Fiction', 'Novels', 'Adult Fiction', 'Mental Health', 'Mental Illness']"
1812,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Audiobook', 'Epic']"
1813,"['Fantasy', 'Young Adult', 'Fiction', 'Humor', 'Magic', 'Dragons', 'Adventure']"
1814,"['Nonfiction', 'History', 'Biography', 'Language', 'Books About Books', 'Historical', 'True Crime']"
1815,"['Fantasy', 'Romance', 'Magic', 'Fiction', 'Dark Fantasy', 'High Fantasy', 'Paranormal']"
1816,"['Nonfiction', 'Travel', 'Humor', 'Memoir', 'Essays', 'Biography', 'Audiobook']"
1817,"['Fantasy', 'Short Stories', 'Fiction', 'Horror', 'Anthologies', 'Science Fiction', 'Urban Fantasy']"
1818,"['Fiction', 'Chick Lit', 'Mystery', 'Contemporary', 'Romance', 'Adult Fiction', 'Adult']"
1819,"['Fantasy', 'Fiction', 'High Fantasy', 'Epic Fantasy', 'Adult', 'Adventure', 'Pirates']"
1820,"['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Audiobook', 'Magic']"
1821,"['Fantasy', 'Science Fiction', 'Dragons', 'Fiction', 'Science Fiction Fantasy', 'Young Adult', 'Adult']"
1822,"['Fiction', 'Historical Fiction', 'Mystery', 'Literature', 'Turkish', 'Novels', 'Turkish Literature']"
1823,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Adventure', 'Middle Grade']"
1824,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Mystery Thriller', 'Crime', 'Science Fiction']"
1825,"['Young Adult', 'Dystopia', 'Science Fiction', 'Fiction', 'Middle Grade', 'Childrens', 'Fantasy']"
1826,"['Historical Fiction', 'Fiction', 'LGBT', 'Queer', 'Romance', 'Historical', 'Lesbian']"
1827,"['Science Fiction', 'Fiction', 'Fantasy', 'Space Opera', 'Cultural', 'Science Fiction Fantasy', 'Adventure']"
1828,"['History', 'Nonfiction', 'Civil War', 'Travel', 'American History', 'War', 'American Civil War']"
1829,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Detective', 'British Literature']"
1830,"['Fiction', 'Contemporary', 'Literary Fiction', 'British Literature', 'Literature', 'Novels', '20th Century']"
1831,"['Fiction', 'Thriller', 'Mystery', 'Legal Thriller', 'Crime', 'Suspense', 'Mystery Thriller']"
1832,"['Horror', 'Vampires', 'Fantasy', 'Fiction', 'Paranormal', 'Supernatural', 'Urban Fantasy']"
1833,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Detective', 'Suspense']"
1834,"['Science Fiction', 'Time Travel', 'Fiction', 'Historical Fiction', 'Fantasy', 'Humor', 'Historical']"
1835,"['Science Fiction', 'Alternate History', 'Time Travel', 'Fantasy', 'Fiction', 'Historical Fiction', 'Science Fiction Fantasy']"
1836,"['Urban Fantasy', 'Vampires', 'Paranormal', 'Fantasy', 'Romance', 'Paranormal Romance', 'Horror']"
1837,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Suspense', 'Murder Mystery']"
1838,"['Fiction', 'Contemporary', 'Philosophy', 'Novels', 'Psychology', 'Mental Health', 'Romance']"
1839,"['Urban Fantasy', 'Vampires', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Horror']"
1840,"['Fiction', 'British Literature', 'Literary Fiction', 'Literature', 'Contemporary', '20th Century', 'Novels']"
1841,"['Science Fiction', 'Time Travel', 'Fiction', 'Science Fiction Fantasy', 'Fantasy', 'Audiobook', 'Adventure']"
1842,"['Romance', 'Historical Romance', 'Historical', 'Historical Fiction', 'Mystery', 'Fiction', 'Regency']"
1843,"['History', 'Biography', 'Nonfiction', 'Historical', 'Tudor Period', 'British Literature', 'Biography Memoir']"
1844,"['Biography', 'Nonfiction', 'Psychology', 'Science', 'Mathematics', 'History', 'Biography Memoir']"
1845,"['Mystery', 'Fiction', 'Thriller', 'Mystery Thriller', 'Crime', 'Audiobook', 'Suspense']"
1846,"['Historical Fiction', 'Young Adult', 'Historical', 'Fiction', 'Childrens', 'Middle Grade', 'Juvenile']"
1847,"['Fiction', 'Thriller', 'Military Fiction', 'Action', 'Espionage', 'Adventure', 'Suspense']"
1848,"['Fantasy', 'Mystery', 'Fiction', 'Steampunk', 'Science Fiction Fantasy', 'Urban Fantasy', 'Magic']"
1849,"['Fiction', 'Art', 'Historical Fiction', 'Novels', 'British Literature', 'Literature', 'Contemporary']"
1850,"['Science Fiction', 'Fiction', 'Space Opera', 'Romance', 'Science Fiction Fantasy', 'Mystery', 'Fantasy']"
1851,"['Fiction', 'Romance', 'Contemporary', 'Chick Lit', 'Drama', 'Mystery', 'Adult Fiction']"
1852,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'British Literature', 'Suspense']"
1853,"['Plays', 'Fiction', 'Drama', 'Media Tie In', 'Romance', 'Historical Fiction', 'Film']"
1854,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Mystery Thriller', 'Detective', 'Suspense']"
1855,"['Nonfiction', 'History', 'Biography', 'Holocaust', 'War', 'Memoir', 'World War II']"
1856,"['Nonfiction', 'History', 'Africa', 'War', 'Politics', 'Rwanda', 'Journalism']"
1857,"['Romance', 'Contemporary Romance', 'Fiction', 'Contemporary', 'Chick Lit', 'Anthologies', 'Harlequin']"
1858,"['Fiction', 'Australia', 'Romance', 'Contemporary', 'Literature', 'Literary Fiction', 'Historical Fiction']"
1859,"['Fiction', 'Novels', 'Spanish Literature', 'Literature', 'Latin American', 'Literary Fiction', 'Contemporary']"
1860,"['Short Stories', 'Fiction', 'Canada', 'Literary Fiction', 'Contemporary', 'Canadian Literature', 'Nobel Prize']"
1861,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Chick Lit', 'Realistic Fiction', 'Teen']"
1862,"['Historical Fiction', 'Fiction', 'War', 'Military Fiction', 'Historical', 'Fantasy', 'Greece']"
1863,"['Nonfiction', 'Books About Books', 'Essays', 'Memoir', 'Biography', 'Writing', 'Humor']"
1864,"['Fiction', 'Contemporary', 'Literature', 'Literary Fiction', 'Novels', 'American', 'Adult']"
1865,"['Fantasy', 'Short Stories', 'Fiction', 'Anthologies', 'Science Fiction', 'Science Fiction Fantasy', 'Collections']"
1866,"['Mystery', 'Romance', 'Crime', 'Romantic Suspense', 'Fiction', 'Futuristic', 'Suspense']"
1867,"['Nonfiction', 'Literary Criticism', 'Criticism', 'Literature', 'History', 'Reference', 'Biography']"
1868,"['Fantasy', 'Childrens', 'Middle Grade', 'Fiction', 'Adventure', 'Magic', 'Juvenile']"
1869,"['Historical Fiction', 'Fiction', 'War', 'France', 'Historical', 'World War II', 'Romance']"
1870,"['Historical Romance', 'Romance', 'Historical', 'Regency', 'Historical Fiction', 'Regency Romance', 'Fiction']"
1871,"['Short Stories', 'Fiction', 'Fantasy', 'Magical Realism', 'Literary Fiction', 'Fairy Tales', 'British Literature']"
1872,"['Horror', 'Vampires', 'Fantasy', 'Fiction', 'Paranormal', 'Supernatural', 'Historical Fiction']"
1873,"['Historical Fiction', 'Young Adult', 'Fiction', 'Historical', 'Middle Grade', 'Childrens', 'School']"
1874,"['Fiction', 'Short Stories', 'Classics', 'Literature', 'Fantasy', 'Magical Realism', 'Philosophy']"
1875,"['Nonfiction', 'Travel', 'Memoir', 'Humor', 'Nature', 'Adventure', 'Audiobook']"
1876,"['Fiction', 'Fantasy', 'Magical Realism', 'Historical Fiction', 'Literary Fiction', 'Novels', 'Literature']"
1877,"['Fantasy', 'Urban Fantasy', 'Paranormal', 'Fiction', 'Humor', 'Romance', 'Magic']"
1878,"['Thriller', 'Fiction', 'Mystery', 'Adventure', 'Suspense', 'Mystery Thriller', 'Horror']"
1879,"['Fantasy', 'Young Adult', 'Fiction', 'High Fantasy', 'Magic', 'Adventure', 'Epic Fantasy']"
1880,"['Childrens', 'Fantasy', 'Fiction', 'Chapter Books', 'Adventure', 'Middle Grade', 'Historical Fiction']"
1881,"['Picture Books', 'Childrens', 'Animals', 'Halloween', 'Food', 'Fiction', 'Cats']"
1882,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Heroic Fantasy', 'Adventure', 'High Fantasy', 'Science Fiction Fantasy']"
1883,"['Romance', 'Fiction', 'Romantic Suspense', 'Contemporary Romance', 'Mystery', 'Contemporary', 'Suspense']"
1884,"['Fantasy', 'Childrens', 'Fiction', 'Historical Fiction', 'Chapter Books', 'Adventure', 'Middle Grade']"
1885,"['Fiction', 'Contemporary', 'Literary Fiction', 'Novels', 'Adult Fiction', 'American', 'Literature']"
1886,"['Mystery', 'Thriller', 'Crime', 'Fiction', 'Suspense', 'Mystery Thriller', 'Police']"
1887,"['Historical Fiction', 'Fiction', 'Historical', 'War', 'Adventure', 'Military Fiction', 'India']"
1888,"['Fantasy', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Science Fiction Fantasy', 'Adventure', 'Speculative Fiction']"
1889,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Mystery Thriller', 'Suspense', 'Detective']"
1890,"['Romance', 'Contemporary Romance', 'Contemporary', 'Chick Lit', 'Humor', 'Romantic Suspense', 'Fiction']"
1891,"['Thriller', 'Fiction', 'Mystery', 'Crime', 'Action', 'Mystery Thriller', 'Suspense']"
1892,"['Picture Books', 'Childrens', 'Realistic Fiction', 'School', 'Fiction', 'Disability', 'Inspirational']"
1893,"['Nonfiction', 'Philosophy', 'Spirituality', 'Self Help', 'Buddhism', 'Psychology', 'Religion']"
1894,"['Cookbooks', 'Cooking', 'Food', 'Nonfiction', 'Reference', 'Culinary', 'How To']"
1895,"['Crime', 'Mystery', 'Fiction', 'Scotland', 'Thriller', 'Detective', 'Mystery Thriller']"
1896,"['History', 'Nonfiction', 'New York', 'American History', 'Cities', 'The United States Of America', 'American']"
1897,"['Thriller', 'Fiction', 'Action', 'Adventure', 'Mystery', 'Military Fiction', 'Mystery Thriller']"
1898,"['Young Adult', 'Fantasy', 'Vampires', 'Paranormal', 'Romance', 'Witches', 'Supernatural']"
1899,"['Fiction', 'Novels', 'American', 'Literary Fiction', 'Literature', 'Historical Fiction', 'The United States Of America']"
1900,"['Fantasy', 'Fiction', 'Young Adult', 'Magic', 'Childrens', 'Middle Grade', 'Audiobook']"
1901,"['Young Adult', 'Fiction', 'Coming Of Age', 'Classics', 'Romance', 'Mental Health', 'Realistic Fiction']"
1902,"['Fiction', 'Young Adult', 'Fantasy', 'Childrens', 'Middle Grade', 'Mystery', 'Adventure']"
1903,"['Young Adult', 'Fiction', 'Contemporary', 'Realistic Fiction', 'Mental Health', 'Coming Of Age', 'Teen']"
1904,"['Historical Fiction', 'Fiction', 'Historical', 'Classics', 'Art', 'Romance', 'Adult']"
1905,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Adult', 'Adventure']"
1906,"['Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Fantasy', 'Survival']"
1907,"['Fiction', 'Young Adult', 'Childrens', 'Middle Grade', 'Fantasy', 'Mystery', 'Adventure']"
1908,"['Fantasy', 'Fiction', 'Young Adult', 'Adventure', 'Audiobook', 'Magic', 'Science Fiction Fantasy']"
1909,"['Fantasy', 'Fiction', 'Fairy Tales', 'Historical Fiction', 'Retellings', 'Adult', 'Historical']"
1910,"['Fiction', 'Africa', 'South Africa', 'Classics', 'Literature', 'Novels', 'Contemporary']"
1911,"['Horror', 'Fiction', 'Fantasy', 'Short Stories', 'Thriller', 'Mystery', 'Suspense']"
1912,"['Science Fiction', 'Fiction', 'Thriller', 'Time Travel', 'Historical Fiction', 'Fantasy', 'Adventure']"
1913,"['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'Magical Realism', 'Novels', 'Literature']"
1914,"['Fiction', 'Romance', 'Magical Realism', 'France', 'Fantasy', 'Contemporary', 'Historical Fiction']"
1915,"['Fiction', 'Science Fiction', 'Historical Fiction', 'Cyberpunk', 'Thriller', 'Historical', 'Science Fiction Fantasy']"
1916,"['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Audiobook', 'Mystery']"
1917,"['Short Stories', 'Fiction', 'India', 'Contemporary', 'Literary Fiction', 'Literature', 'Indian Literature']"
1918,"['Fiction', 'Contemporary', 'Coming Of Age', 'Drama', 'Adult Fiction', 'Literary Fiction', 'Chick Lit']"
1919,"['Fantasy', 'Young Adult', 'Fiction', 'Young Adult Fantasy', 'Magic', 'Adventure', 'Middle Grade']"
1920,"['Fiction', 'China', 'Historical Fiction', 'Asia', 'Novels', 'Literature', 'Literary Fiction']"
1921,"['Romance', 'Fiction', 'Contemporary', 'Young Adult', 'Chick Lit', 'Adult', 'Contemporary Romance']"
1922,"['Fiction', 'Thriller', 'Mystery', 'Legal Thriller', 'Suspense', 'Crime', 'Mystery Thriller']"
1923,"['Fiction', 'Japan', 'Japanese Literature', 'Magical Realism', 'Contemporary', 'Romance', 'Novels']"
1924,"['Chick Lit', 'Fiction', 'Romance', 'Humor', 'Contemporary', 'Comedy', 'British Literature']"
1925,"['Horror', 'Fiction', 'Thriller', 'Crime', 'Mystery', 'Mystery Thriller', 'Suspense']"
1926,"['Mystery', 'Crime', 'Fiction', 'Thriller', 'Mystery Thriller', 'Suspense', 'Murder Mystery']"
1927,"['Horror', 'Fiction', 'Dystopia', 'Science Fiction', 'Thriller', 'Young Adult', 'Japan']"
1928,"['Science Fiction', 'Fiction', 'Young Adult', 'Fantasy', 'Science Fiction Fantasy', 'Audiobook', 'Space']"
1929,"['Young Adult', 'Fiction', 'Humor', 'Romance', 'Contemporary', 'Chick Lit', 'Teen']"
1930,"['Nonfiction', 'History', 'Biography', 'Sports', 'Animals', 'Horses', 'Historical']"
1931,"['Picture Books', 'Childrens', 'Fiction', 'Animals', 'Fantasy', 'Poetry', 'Storytime']"
1932,"['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Medieval', 'Fiction', 'Scotland']"
1933,"['Mystery', 'Fiction', 'Humor', 'Chick Lit', 'Romance', 'Crime', 'Comedy']"
1934,"['History', 'Biography', 'Nonfiction', 'Medieval', 'Historical', 'France', 'British Literature']"
1935,"['Fiction', 'Historical Fiction', 'Historical', 'Literature', 'Novels', 'Adult Fiction', 'Literary Fiction']"
1936,"['Fantasy', 'Romance', 'Fiction', 'Historical Fiction', 'Young Adult', 'Fairy Tales', 'Historical']"
1937,"['Fantasy', 'Romance', 'Magic', 'Fiction', 'Dark Fantasy', 'High Fantasy', 'Paranormal']"
1938,"['Picture Books', 'Childrens', 'Animals', 'Fiction', 'Humor', 'Fantasy', 'Storytime']"
1939,"['Science Fiction', 'Fiction', 'Thriller', 'Science Fiction Fantasy', 'Evolution', 'Audiobook', 'Fantasy']"
1940,"['Science Fiction', 'Fiction', 'Space Opera', 'Hugo Awards', 'Science Fiction Fantasy', 'Aliens', 'Speculative Fiction']"
1941,"['Nonfiction', 'Memoir', 'Biography', 'Autobiography', 'Ireland', 'Biography Memoir', 'Irish Literature']"
1942,"['Nonfiction', 'History', 'Africa', 'War', 'Politics', 'Rwanda', 'Journalism']"
1943,"['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Thriller', 'British Literature', 'Detective']"
1944,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Detective', 'Mystery Thriller', 'Audiobook']"
1945,"['Fiction', 'Ireland', 'Irish Literature', 'LGBT', 'Literary Fiction', 'Contemporary', 'Queer']"
1946,"['Historical Fiction', 'Young Adult', 'Historical', 'Fiction', 'Tudor Period', 'Childrens', 'British Literature']"
1947,"['Nonfiction', 'Politics', 'Economics', 'Business', 'Sociology', 'History', 'Society']"
1948,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Animals', 'Middle Grade']"
1949,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Epic', 'Science Fiction Fantasy', 'Dark Fantasy']"
1950,"['Fantasy', 'Short Stories', 'Fairy Tales', 'Anthologies', 'Fiction', 'Retellings', 'Horror']"
1951,"['Nonfiction', 'Memoir', 'Spirituality', 'Religion', 'Faith', 'Christian', 'Essays']"
1952,"['Chick Lit', 'Fiction', 'Romance', 'Contemporary', 'Humor', 'Adult', 'Contemporary Romance']"
1953,"['Young Adult', 'Fiction', 'Realistic Fiction', 'Crime', 'Contemporary', 'Teen', 'African American']"
1954,"['Mystery', 'Fiction', 'Cozy Mystery', 'Crime', 'Mystery Thriller', 'Audiobook', 'Adult']"
1955,"['History', 'Nonfiction', 'Medieval', 'Historical', 'Medieval History', 'British Literature', 'European History']"
1956,"['History', 'Biography', 'Nonfiction', 'France', 'Historical', 'Biography Memoir', 'French Revolution']"
1957,"['Horror', 'Fiction', 'Thriller', 'Science Fiction', 'Fantasy', 'Adventure', 'Mystery']"
1958,"['Fiction', 'Mystery', 'Crime', 'New York', 'Novels', 'Mystery Thriller', 'Literary Fiction']"
1959,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Chick Lit', 'Teen']"
1960,"['Picture Books', 'Childrens', 'Fantasy', 'Fiction', 'Art', 'Science Fiction', 'Adventure']"
1961,"['Science Fiction', 'Romance', 'Fiction', 'Space Opera', 'Science Fiction Fantasy', 'Fantasy', 'Humor']"
1962,"['Fiction', 'Contemporary', 'Thriller', 'Novels', 'Humor', 'Literature', 'American']"
1963,"['Nonfiction', 'History', 'Adventure', 'Survival', 'Historical', 'American History', 'Audiobook']"
1964,"['Fiction', 'Contemporary', 'Novels', 'Literary Fiction', 'British Literature', 'Literature', 'Historical Fiction']"
1965,"['Science', 'Nonfiction', 'Physics', 'Astronomy', 'Popular Science', 'Space', 'Philosophy']"
1966,"['Nonfiction', 'Science', 'History', 'Mathematics', 'Computer Science', 'Technology', 'Popular Science']"
1967,"['Nonfiction', 'Writing', 'Memoir', 'Biography', 'Audiobook', 'Reference', 'Autobiography']"
1968,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Detective', 'Mystery Thriller', 'Suspense']"
1969,"['Fantasy', 'Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Space', 'Space Opera', 'Adult']"
1970,"['History', 'Nonfiction', 'Food', 'Microhistory', 'Food and Drink', 'Economics', 'Food History']"
1971,"['Nonfiction', 'Memoir', 'Biography', 'Autobiography', 'Biography Memoir', 'Mystery', 'Writing']"
1972,"['Mystery', 'Fiction', 'Crime', 'British Literature', 'Cozy Mystery', 'Mystery Thriller', 'Detective']"
1973,"['Fiction', 'Literary Fiction', 'Contemporary', 'Novels', 'Literature', 'Adult Fiction', 'Book Club']"
1974,"['Nonfiction', 'Biography', 'Sports', 'Autobiography', 'Memoir', 'Biography Memoir', 'Humor']"
1975,"['Fiction', 'Classics', 'Africa', 'Literature', 'Travel', 'American', 'Novels']"
1976,"['Mystery', 'Fiction', 'Thriller', 'Audiobook', 'Crime', 'Mystery Thriller', 'Suspense']"
1977,"['Fiction', 'Magical Realism', 'India', 'Literature', 'Music', 'Novels', 'Romance']"
1978,"['Mystery', 'Fiction', 'Cozy Mystery', 'Cats', 'Animals', 'Crime', 'Humor']"
1979,"['Fiction', 'Short Stories', 'American', 'Literature', 'Contemporary', 'Literary Fiction', 'Essays']"
1980,"['Romance', 'Fiction', 'Paranormal Romance', 'Fantasy', 'Contemporary Romance', 'Paranormal', 'Contemporary']"
1981,"['Romance', 'Paranormal', 'Fantasy', 'Paranormal Romance', 'Contemporary Romance', 'Fiction', 'Contemporary']"
1982,"['History', 'Nonfiction', 'Science', 'Medical', 'Medicine', 'Health', 'Disease']"
1983,"['Fiction', 'France', 'Japan', 'Contemporary', 'French Literature', 'Novels', 'Roman']"
1984,"['Nonfiction', 'Reference', 'Self Help', 'How To', 'Home Economics', 'Unfinished', 'Parenting']"
1985,"['Fantasy', 'LGBT', 'M M Romance', 'Fiction', 'Queer', 'High Fantasy', 'Romance']"
1986,"['Historical Fiction', 'Fiction', 'Historical', 'Romance', '17th Century', 'Gardening', 'British Literature']"
1987,"['Fantasy', 'Fairy Tales', 'Fiction', 'Romance', 'Retellings', 'Magic', 'Science Fiction Fantasy']"
1988,"['Thriller', 'Fiction', 'Mystery', 'Crime', 'Action', 'Suspense', 'Mystery Thriller']"
1989,"['Fiction', 'Chick Lit', 'Contemporary', 'Romance', 'Womens Fiction', 'Book Club', 'Womens']"
1990,"['Fiction', 'Chick Lit', 'Short Stories', 'Contemporary', 'Romance', 'Adult Fiction', 'Humor']"
1991,"['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Crime', 'Spy Thriller', 'Suspense']"
1992,"['Fiction', 'Historical Fiction', 'Literary Fiction', 'American', 'Novels', 'Literature', 'Womens']"
1993,"['Thriller', 'Fiction', 'Mystery', 'Adventure', 'Horror', 'Mystery Thriller', 'Suspense']"
1994,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Romance', 'Science Fiction Fantasy', 'Magic']"
1995,"['Mystery', 'Fiction', 'Mystery Thriller', 'Crime', 'Suspense', 'Audiobook', 'Thriller']"
1996,"['Nonfiction', 'Travel', 'Humor', 'Memoir', 'Essays', 'Biography', 'Audiobook']"
1997,"['Mystery', 'Fiction', 'Crime', 'Detective', 'Mystery Thriller', 'Audiobook', 'Suspense']"
1998,"['Mystery', 'Fiction', 'Westerns', 'Crime', 'Mystery Thriller', 'Native Americans', 'Detective']"
1999,"['Romance', 'Historical Romance', 'Historical', 'Mystery', 'Historical Fiction', 'Fiction', 'Regency']"
2000,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Childrens', 'Middle Grade', 'Audiobook']"
2001,"['Fiction', 'Mystery', 'Thriller', 'Mystery Thriller', 'Suspense', 'Adventure', 'Crime']"
2002,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Adult', 'Audiobook']"
